x	y	u	v	velocity_magnitude	vorticity	temperature
2.729060e+00 1.269330e-01 3.977050e-01 1.159724e-01 4.142691e-01 1.014414e-01 1.467949e-02
2.792527e+00 1.269330e-01 3.392685e-01 1.189580e-01 3.595193e-01 8.653622e-02 1.500660e-02
2.855993e+00 1.269330e-01 2.794660e-01 1.214646e-01 3.047210e-01 7.128255e-02 1.528475e-02
2.919460e+00 1.269330e-01 2.185381e-01 1.234821e-01 2.510114e-01 5.574186e-02 1.551097e-02
2.982926e+00 1.269330e-01 1.567302e-01 1.250023e-01 2.004743e-01 3.997672e-02 1.568284e-02
3.046393e+00 1.269330e-01 9.429130e-02 1.260192e-01 1.573903e-01 2.405060e-02 1.579847e-02
3.109859e+00 1.269330e-01 3.147268e-02 1.265287e-01 1.303842e-01 8.027642e-03 1.585661e-02
3.173326e+00 1.269330e-01 -3.147268e-02 1.265287e-01 1.303842e-01 -8.027642e-03 1.585661e-02
3.236792e+00 1.269330e-01 -9.429130e-02 1.260192e-01 1.573903e-01 -2.405060e-02 1.579847e-02
3.300259e+00 1.269330e-01 -1.567302e-01 1.250023e-01 2.004743e-01 -3.997672e-02 1.568284e-02
3.363725e+00 1.269330e-01 -2.185381e-01 1.234821e-01 2.510114e-01 -5.574186e-02 1.551097e-02
3.427192e+00 1.269330e-01 -2.794660e-01 1.214646e-01 3.047210e-01 -7.128255e-02 1.528475e-02
3.490659e+00 1.269330e-01 -3.392685e-01 1.189580e-01 3.595193e-01 -8.653622e-02 1.500660e-02
3.554125e+00 1.269330e-01 -3.977050e-01 1.159724e-01 4.142691e-01 -1.014414e-01 1.467949e-02
3.617592e+00 1.269330e-01 -4.545400e-01 1.125199e-01 4.682599e-01 -1.159382e-01 1.430687e-02
3.681058e+00 1.269330e-01 -5.095448e-01 1.086142e-01 5.209922e-01 -1.299681e-01 1.389258e-02
3.744525e+00 1.269330e-01 -5.624978e-01 1.042712e-01 5.720806e-01 -1.434746e-01 1.344083e-02
3.807991e+00 1.269330e-01 -6.131858e-01 9.950839e-02 6.212075e-01 -1.564035e-01 1.295609e-02
3.871458e+00 1.269330e-01 -6.614047e-01 9.434486e-02 6.680997e-01 -1.687025e-01 1.244305e-02
3.934924e+00 1.269330e-01 -7.069604e-01 8.880143e-02 7.125158e-01 -1.803223e-01 1.190651e-02
3.998391e+00 1.269330e-01 -7.496694e-01 8.290043e-02 7.542392e-01 -1.912160e-01 1.135133e-02
4.061857e+00 1.269330e-01 -7.893598e-01 7.666562e-02 7.930741e-01 -2.013397e-01 1.078236e-02
4.125324e+00 1.269330e-01 -8.258717e-01 7.012210e-02 8.288432e-01 -2.106526e-01 1.020436e-02
4.188790e+00 1.269330e-01 -8.590581e-01 6.329623e-02 8.613868e-01 -2.191174e-01 9.621936e-03
4.252257e+00 1.269330e-01 -8.887853e-01 5.621548e-02 8.905614e-01 -2.266998e-01 9.039491e-03
4.315723e+00 1.269330e-01 -9.149338e-01 4.890838e-02 9.162401e-01 -2.333694e-01 8.461167e-03
4.379190e+00 1.269330e-01 -9.373981e-01 4.140434e-02 9.383121e-01 -2.390994e-01 7.890806e-03
4.442656e+00 1.269330e-01 -9.560879e-01 3.373357e-02 9.566828e-01 -2.438665e-01 7.331913e-03
4.506123e+00 1.269330e-01 -9.709278e-01 2.592698e-02 9.712739e-01 -2.476517e-01 6.787627e-03
4.569589e+00 1.269330e-01 -9.818581e-01 1.801598e-02 9.820234e-01 -2.504396e-01 6.260709e-03
4.633056e+00 1.269330e-01 -9.888349e-01 1.003245e-02 9.888858e-01 -2.522192e-01 5.753522e-03
4.696522e+00 1.269330e-01 -9.918300e-01 2.008511e-03 9.918320e-01 -2.529831e-01 5.268038e-03
4.759989e+00 1.269330e-01 -9.908313e-01 -6.023511e-03 9.908496e-01 -2.527284e-01 4.805834e-03
4.823455e+00 1.269330e-01 -9.858428e-01 -1.403128e-02 9.859427e-01 -2.514560e-01 4.368109e-03
4.886922e+00 1.269330e-01 -9.768848e-01 -2.198255e-02 9.771321e-01 -2.491711e-01 3.955696e-03
4.950388e+00 1.269330e-01 -9.639932e-01 -2.984530e-02 9.644551e-01 -2.458829e-01 3.569087e-03
5.013855e+00 1.269330e-01 -9.472199e-01 -3.758788e-02 9.479654e-01 -2.416046e-01 3.208457e-03
5.077321e+00 1.269330e-01 -9.266325e-01 -4.517910e-02 9.277332e-01 -2.363534e-01 2.873691e-03
5.140788e+00 1.269330e-01 -9.023138e-01 -5.258841e-02 9.038450e-01 -2.301505e-01 2.564418e-03
5.204254e+00 1.269330e-01 -8.743619e-01 -5.978595e-02 8.764035e-01 -2.230209e-01 2.280039e-03
5.267721e+00 1.269330e-01 -8.428892e-01 -6.674277e-02 8.455276e-01 -2.149933e-01 2.019763e-03
5.331188e+00 1.269330e-01 -8.080225e-01 -7.343083e-02 8.113523e-01 -2.060999e-01 1.782639e-03
5.394654e+00 1.269330e-01 -7.699022e-01 -7.982321e-02 7.740292e-01 -1.963767e-01 1.567586e-03
5.458121e+00 1.269330e-01 -7.286818e-01 -8.589417e-02 7.337268e-01 -1.858627e-01 1.373422e-03
5.521587e+00 1.269330e-01 -6.845272e-01 -9.161927e-02 6.906313e-01 -1.746003e-01 1.198896e-03
5.585054e+00 1.269330e-01 -6.376163e-01 -9.697545e-02 6.449486e-01 -1.626349e-01 1.042710e-03
5.648520e+00 1.269330e-01 -5.881379e-01 -1.019411e-01 5.969072e-01 -1.500146e-01 9.035467e-04
5.711987e+00 1.269330e-01 -5.362913e-01 -1.064963e-01 5.467630e-01 -1.367902e-01 7.800859e-04
5.775453e+00 1.269330e-01 -4.822852e-01 -1.106227e-01 4.948095e-01 -1.230151e-01 6.710255e-04
5.838920e+00 1.269330e-01 -4.263371e-01 -1.143037e-01 4.413940e-01 -1.087445e-01 5.750961e-04
5.902386e+00 1.269330e-01 -3.686724e-01 -1.175244e-01 3.869513e-01 -9.403617e-02 4.910737e-04
5.965853e+00 1.269330e-01 -3.095231e-01 -1.202718e-01 3.320690e-01 -7.894913e-02 4.177896e-04
6.029319e+00 1.269330e-01 -2.491275e-01 -1.225350e-01 2.776316e-01 -6.354420e-02 3.541387e-04
6.092786e+00 1.269330e-01 -1.877287e-01 -1.243048e-01 2.251527e-01 -4.788340e-02 2.990846e-04
6.156252e+00 1.269330e-01 -1.255740e-01 -1.255740e-01 1.775884e-01 -3.202979e-02 2.516630e-04
6.219719e+00 1.269330e-01 -6.291366e-02 -1.263376e-01 1.411358e-01 -1.604720e-02 2.109840e-04
6.283185e+00 1.269330e-01 -2.429589e-16 -1.265925e-01 1.265925e-01 -4.015843e-03 1.762319e-04
0.000000e+00 1.903996e-01 0.000000e+00 -1.892512e-01 1.892512e-01 6.003543e-03 2.094398e-04
6.346652e-02 1.903996e-01 6.227777e-02 -1.888702e-01 1.988730e-01 2.399000e-02 2.507403e-04
1.269330e-01 1.903996e-01 1.243048e-01 -1.877287e-01 2.251527e-01 4.788340e-02 2.990846e-04
1.903996e-01 1.903996e-01 1.858312e-01 -1.858312e-01 2.628050e-01 7.158399e-02 3.554419e-04
2.538661e-01 1.903996e-01 2.466094e-01 -1.831855e-01 3.072021e-01 9.499633e-02 4.208701e-04
3.173326e-01 1.903996e-01 3.063946e-01 -1.798021e-01 3.552555e-01 1.180262e-01 4.965149e-04
3.807991e-01 1.903996e-01 3.649460e-01 -1.756948e-01 4.050361e-01 1.405807e-01 5.836080e-04
4.442656e-01 1.903996e-01 4.220280e-01 -1.708800e-01 4.553104e-01 1.625693e-01 6.834631e-04
5.077321e-01 1.903996e-01 4.774105e-01 -1.653771e-01 5.052429e-01 1.839032e-01 7.974687e-04
5.711987e-01 1.903996e-01 5.308707e-01 -1.592083e-01 5.542301e-01 2.044965e-01 9.270796e-04
6.346652e-01 1.903996e-01 5.821933e-01 -1.523984e-01 6.018092e-01 2.242665e-01 1.073805e-03
6.981317e-01 1.903996e-01 6.311716e-01 -1.449749e-01 6.476074e-01 2.431334e-01 1.239191e-03
7.615982e-01 1.903996e-01 6.776084e-01 -1.369676e-01 6.913127e-01 2.610213e-01 1.424807e-03
8.250647e-01 1.903996e-01 7.213167e-01 -1.284088e-01 7.326572e-01 2.778582e-01 1.632220e-03
8.885313e-01 1.903996e-01 7.621205e-01 -1.193329e-01 7.714065e-01 2.935762e-01 1.862970e-03
9.519978e-01 1.903996e-01 7.998555e-01 -1.097765e-01 8.073535e-01 3.081121e-01 2.118547e-03
1.015464e+00 1.903996e-01 8.343698e-01 -9.977808e-02 8.403146e-01 3.214073e-01 2.400353e-03
1.078931e+00 1.903996e-01 8.655244e-01 -8.937789e-02 8.701269e-01 3.334084e-01 2.709673e-03
1.142397e+00 1.903996e-01 8.931938e-01 -7.861781e-02 8.966470e-01 3.440669e-01 3.047638e-03
1.205864e+00 1.903996e-01 9.172666e-01 -6.754116e-02 9.197499e-01 3.533400e-01 3.415189e-03
1.269330e+00 1.903996e-01 9.376459e-01 -5.619255e-02 9.393282e-01 3.611903e-01 3.813036e-03
1.332797e+00 1.903996e-01 9.542497e-01 -4.461767e-02 9.552922e-01 3.675862e-01 4.241620e-03
1.396263e+00 1.903996e-01 9.670110e-01 -3.286313e-02 9.675692e-01 3.725020e-01 4.701079e-03
1.459730e+00 1.903996e-01 9.758785e-01 -2.097627e-02 9.761039e-01 3.759178e-01 5.191204e-03
1.523196e+00 1.903996e-01 9.808165e-01 -9.004937e-03 9.808578e-01 3.778200e-01 5.711411e-03
1.586663e+00 1.903996e-01 9.818051e-01 3.002653e-03 9.818097e-01 3.782008e-01 6.260709e-03
1.650129e+00 1.903996e-01 9.788403e-01 1.499815e-02 9.789552e-01 3.770588e-01 6.837674e-03
1.713596e+00 1.903996e-01 9.719341e-01 2.693326e-02 9.723072e-01 3.743984e-01 7.440431e-03
1.777063e+00 1.903996e-01 9.611142e-01 3.875992e-02 9.618955e-01 3.702305e-01 8.066639e-03
1.840529e+00 1.903996e-01 9.464243e-01 5.043050e-02 9.477669e-01 3.645718e-01 8.713486e-03
1.903996e+00 1.903996e-01 9.279234e-01 6.189802e-02 9.299856e-01 3.574451e-01 9.377693e-03
1.967462e+00 1.903996e-01 9.056862e-01 7.311630e-02 9.086327e-01 3.488791e-01 1.005553e-02
2.030929e+00 1.903996e-01 8.798020e-01 8.404016e-02 8.838067e-01 3.389082e-01 1.074283e-02
2.094395e+00 1.903996e-01 8.503752e-01 9.462562e-02 8.556237e-01 3.275728e-01 1.143502e-02
2.157862e+00 1.903996e-01 8.175242e-01 1.048301e-01 8.242179e-01 3.149182e-01 1.212719e-02
2.221328e+00 1.903996e-01 7.813814e-01 1.146124e-01 7.897423e-01 3.009957e-01 1.281411e-02
2.284795e+00 1.903996e-01 7.420922e-01 1.239332e-01 7.523698e-01 2.858611e-01 1.349029e-02
2.348261e+00 1.903996e-01 6.998149e-01 1.327550e-01 7.122954e-01 2.695755e-01 1.415008e-02
2.411728e+00 1.903996e-01 6.547196e-01 1.410422e-01 6.697393e-01 2.522043e-01 1.478773e-02
2.475194e+00 1.903996e-01 6.069880e-01 1.487615e-01 6.249516e-01 2.338177e-01 1.539744e-02
2.538661e+00 1.903996e-01 5.568124e-01 1.558818e-01 5.782207e-01 2.144895e-01 1.597352e-02
2.602127e+00 1.903996e-01 5.043946e-01 1.623744e-01 5.298862e-01 1.942977e-01 1.651040e-02
2.665594e+00 1.903996e-01 4.499458e-01 1.682132e-01 4.803612e-01 1.733235e-01 1.700275e-02
2.729060e+00 1.903996e-01 3.936852e-01 1.733747e-01 4.301707e-01 1.516513e-01 1.744559e-02
2.792527e+00 1.903996e-01 3.358394e-01 1.778380e-01 3.800190e-01 1.293686e-01 1.783433e-02
2.855993e+00 1.903996e-01 2.766413e-01 1.815852e-01 3.309133e-01 1.065649e-01 1.816489e-02
2.919460e+00 1.903996e-01 2.163292e-01 1.846013e-01 2.843870e-01 8.333212e-02 1.843375e-02
2.982926e+00 1.903996e-01 1.551461e-01 1.868740e-01 2.428831e-01 5.976378e-02 1.863800e-02
3.046393e+00 1.903996e-01 9.333826e-02 1.883943e-01 2.102485e-01 3.595480e-02 1.877542e-02
3.109859e+00 1.903996e-01 3.115457e-02 1.891560e-01 1.917044e-01 1.200104e-02 1.884451e-02
3.173326e+00 1.903996e-01 -3.115457e-02 1.891560e-01 1.917044e-01 -1.200104e-02 1.884451e-02
3.236792e+00 1.903996e-01 -9.333826e-02 1.883943e-01 2.102485e-01 -3.595480e-02 1.877542e-02
3.300259e+00 1.903996e-01 -1.551461e-01 1.868740e-01 2.428831e-01 -5.976378e-02 1.863800e-02
3.363725e+00 1.903996e-01 -2.163292e-01 1.846013e-01 2.843870e-01 -8.333212e-02 1.843375e-02
3.427192e+00 1.903996e-01 -2.766413e-01 1.815852e-01 3.309133e-01 -1.065649e-01 1.816489e-02
3.490659e+00 1.903996e-01 -3.358394e-01 1.778380e-01 3.800190e-01 -1.293686e-01 1.783433e-02
3.554125e+00 1.903996e-01 -3.936852e-01 1.733747e-01 4.301707e-01 -1.516513e-01 1.744559e-02
3.617592e+00 1.903996e-01 -4.499458e-01 1.682132e-01 4.803612e-01 -1.733235e-01 1.700275e-02
3.681058e+00 1.903996e-01 -5.043946e-01 1.623744e-01 5.298862e-01 -1.942977e-01 1.651040e-02
3.744525e+00 1.903996e-01 -5.568124e-01 1.558818e-01 5.782207e-01 -2.144895e-01 1.597352e-02
3.807991e+00 1.903996e-01 -6.069880e-01 1.487615e-01 6.249516e-01 -2.338177e-01 1.539744e-02
3.871458e+00 1.903996e-01 -6.547196e-01 1.410422e-01 6.697393e-01 -2.522043e-01 1.478773e-02
3.934924e+00 1.903996e-01 -6.998149e-01 1.327550e-01 7.122954e-01 -2.695755e-01 1.415008e-02
3.998391e+00 1.903996e-01 -7.420922e-01 1.239332e-01 7.523698e-01 -2.858611e-01 1.349029e-02
4.061857e+00 1.903996e-01 -7.813814e-01 1.146124e-01 7.897423e-01 -3.009957e-01 1.281411e-02
4.125324e+00 1.903996e-01 -8.175242e-01 1.048301e-01 8.242179e-01 -3.149182e-01 1.212719e-02
4.188790e+00 1.903996e-01 -8.503752e-01 9.462562e-02 8.556237e-01 -3.275728e-01 1.143502e-02
4.252257e+00 1.903996e-01 -8.798020e-01 8.404016e-02 8.838067e-01 -3.389082e-01 1.074283e-02
4.315723e+00 1.903996e-01 -9.056862e-01 7.311630e-02 9.086327e-01 -3.488791e-01 1.005553e-02
4.379190e+00 1.903996e-01 -9.279234e-01 6.189802e-02 9.299856e-01 -3.574451e-01 9.377693e-03
4.442656e+00 1.903996e-01 -9.464243e-01 5.043050e-02 9.477669e-01 -3.645718e-01 8.713486e-03
4.506123e+00 1.903996e-01 -9.611142e-01 3.875992e-02 9.618955e-01 -3.702305e-01 8.066639e-03
4.569589e+00 1.903996e-01 -9.719341e-01 2.693326e-02 9.723072e-01 -3.743984e-01 7.440431e-03
4.633056e+00 1.903996e-01 -9.788403e-01 1.499815e-02 9.789552e-01 -3.770588e-01 6.837674e-03
4.696522e+00 1.903996e-01 -9.818051e-01 3.002653e-03 9.818097e-01 -3.782008e-01 6.260709e-03
4.759989e+00 1.903996e-01 -9.808165e-01 -9.004937e-03 9.808578e-01 -3.778200e-01 5.711411e-03
4.823455e+00 1.903996e-01 -9.758785e-01 -2.097627e-02 9.761039e-01 -3.759178e-01 5.191204e-03
4.886922e+00 1.903996e-01 -9.670110e-01 -3.286313e-02 9.675692e-01 -3.725020e-01 4.701079e-03
4.950388e+00 1.903996e-01 -9.542497e-01 -4.461767e-02 9.552922e-01 -3.675862e-01 4.241620e-03
5.013855e+00 1.903996e-01 -9.376459e-01 -5.619255e-02 9.393282e-01 -3.611903e-01 3.813036e-03
5.077321e+00 1.903996e-01 -9.172666e-01 -6.754116e-02 9.197499e-01 -3.533400e-01 3.415189e-03
5.140788e+00 1.903996e-01 -8.931938e-01 -7.861781e-02 8.966470e-01 -3.440669e-01 3.047638e-03
5.204254e+00 1.903996e-01 -8.655244e-01 -8.937789e-02 8.701269e-01 -3.334084e-01 2.709673e-03
5.267721e+00 1.903996e-01 -8.343698e-01 -9.977808e-02 8.403146e-01 -3.214073e-01 2.400353e-03
5.331188e+00 1.903996e-01 -7.998555e-01 -1.097765e-01 8.073535e-01 -3.081121e-01 2.118547e-03
5.394654e+00 1.903996e-01 -7.621205e-01 -1.193329e-01 7.714065e-01 -2.935762e-01 1.862970e-03
5.458121e+00 1.903996e-01 -7.213167e-01 -1.284088e-01 7.326572e-01 -2.778582e-01 1.632220e-03
5.521587e+00 1.903996e-01 -6.776084e-01 -1.369676e-01 6.913127e-01 -2.610213e-01 1.424807e-03
5.585054e+00 1.903996e-01 -6.311716e-01 -1.449749e-01 6.476074e-01 -2.431334e-01 1.239191e-03
5.648520e+00 1.903996e-01 -5.821933e-01 -1.523984e-01 6.018092e-01 -2.242665e-01 1.073805e-03
5.711987e+00 1.903996e-01 -5.308707e-01 -1.592083e-01 5.542301e-01 -2.044965e-01 9.270796e-04
5.775453e+00 1.903996e-01 -4.774105e-01 -1.653771e-01 5.052429e-01 -1.839032e-01 7.974687e-04
5.838920e+00 1.903996e-01 -4.220280e-01 -1.708800e-01 4.553104e-01 -1.625693e-01 6.834631e-04
5.902386e+00 1.903996e-01 -3.649460e-01 -1.756948e-01 4.050361e-01 -1.405807e-01 5.836080e-04
5.965853e+00 1.903996e-01 -3.063946e-01 -1.798021e-01 3.552555e-01 -1.180262e-01 4.965149e-04
6.029319e+00 1.903996e-01 -2.466094e-01 -1.831855e-01 3.072021e-01 -9.499633e-02 4.208701e-04
6.092786e+00 1.903996e-01 -1.858312e-01 -1.858312e-01 2.628050e-01 -7.158399e-02 3.554419e-04
6.156252e+00 1.903996e-01 -1.243048e-01 -1.877287e-01 2.251527e-01 -4.788340e-02 2.990846e-04
6.219719e+00 1.903996e-01 -6.227777e-02 -1.888702e-01 1.988730e-01 -2.399000e-02 2.507403e-04
6.283185e+00 1.903996e-01 -2.405032e-16 -1.892512e-01 1.892512e-01 -6.003543e-03 2.094398e-04
0.000000e+00 2.538661e-01 0.000000e+00 -2.511480e-01 2.511480e-01 7.967069e-03 2.479925e-04
6.346652e-02 2.538661e-01 6.139110e-02 -2.506423e-01 2.580513e-01 3.183620e-02 2.968955e-04
1.269330e-01 2.538661e-01 1.225350e-01 -2.491275e-01 2.776316e-01 6.354420e-02 3.541387e-04
1.903996e-01 2.538661e-01 1.831855e-01 -2.466094e-01 3.072021e-01 9.499633e-02 4.208701e-04
2.538661e-01 2.538661e-01 2.430984e-01 -2.430984e-01 3.437930e-01 1.260660e-01 4.983420e-04
3.173326e-01 2.538661e-01 3.020324e-01 -2.386084e-01 3.849124e-01 1.566279e-01 5.879111e-04
3.807991e-01 2.538661e-01 3.597502e-01 -2.331577e-01 4.286989e-01 1.865593e-01 6.910360e-04
4.442656e-01 2.538661e-01 4.160194e-01 -2.267682e-01 4.738101e-01 2.157394e-01 8.092719e-04
5.077321e-01 2.538661e-01 4.706135e-01 -2.194655e-01 5.192708e-01 2.440507e-01 9.442632e-04
5.711987e-01 2.538661e-01 5.233126e-01 -2.112791e-01 5.643535e-01 2.713794e-01 1.097732e-03
6.346652e-01 2.538661e-01 5.739045e-01 -2.022420e-01 6.084966e-01 2.976154e-01 1.271466e-03
6.981317e-01 2.538661e-01 6.221854e-01 -1.923905e-01 6.512517e-01 3.226529e-01 1.467296e-03
7.615982e-01 2.538661e-01 6.679611e-01 -1.817643e-01 6.922502e-01 3.463913e-01 1.687079e-03
8.250647e-01 2.538661e-01 7.110471e-01 -1.704063e-01 7.311814e-01 3.687348e-01 1.932671e-03
8.885313e-01 2.538661e-01 7.512700e-01 -1.583620e-01 7.677793e-01 3.895936e-01 2.205898e-03
9.519978e-01 2.538661e-01 7.884677e-01 -1.456801e-01 8.018130e-01 4.088836e-01 2.508520e-03
1.015464e+00 2.538661e-01 8.224906e-01 -1.324116e-01 8.330808e-01 4.265272e-01 2.842199e-03
1.078931e+00 2.538661e-01 8.532016e-01 -1.186099e-01 8.614066e-01 4.424533e-01 3.208457e-03
1.142397e+00 2.538661e-01 8.804771e-01 -1.043306e-01 8.866368e-01 4.565978e-01 3.608634e-03
1.205864e+00 2.538661e-01 9.042072e-01 -8.963126e-02 9.086388e-01 4.689038e-01 4.043842e-03
1.269330e+00 2.538661e-01 9.242964e-01 -7.457095e-02 9.272996e-01 4.793216e-01 4.514922e-03
1.332797e+00 2.538661e-01 9.406637e-01 -5.921038e-02 9.425254e-01 4.878094e-01 5.022399e-03
1.396263e+00 2.538661e-01 9.532434e-01 -4.361139e-02 9.542405e-01 4.943330e-01 5.566432e-03
1.459730e+00 2.538661e-01 9.619847e-01 -2.783679e-02 9.623873e-01 4.988660e-01 6.146777e-03
1.523196e+00 2.538661e-01 9.668523e-01 -1.195010e-02 9.669262e-01 5.013903e-01 6.762742e-03
1.586663e+00 2.538661e-01 9.678269e-01 3.984705e-03 9.678351e-01 5.018957e-01 7.413152e-03
1.650129e+00 2.538661e-01 9.649043e-01 1.990347e-02 9.651095e-01 5.003801e-01 8.096323e-03
1.713596e+00 2.538661e-01 9.580964e-01 3.574209e-02 9.587628e-01 4.968496e-01 8.810033e-03
1.777063e+00 2.538661e-01 9.474306e-01 5.143678e-02 9.488258e-01 4.913185e-01 9.551510e-03
1.840529e+00 2.538661e-01 9.329498e-01 6.692436e-02 9.353471e-01 4.838091e-01 1.031743e-02
1.903996e+00 2.538661e-01 9.147123e-01 8.214246e-02 9.183932e-01 4.743515e-01 1.110390e-02
1.967462e+00 2.538661e-01 8.927916e-01 9.702980e-02 8.980488e-01 4.629839e-01 1.190651e-02
2.030929e+00 2.538661e-01 8.672760e-01 1.115264e-01 8.744174e-01 4.497520e-01 1.272032e-02
2.094395e+00 2.538661e-01 8.382682e-01 1.255740e-01 8.476216e-01 4.347091e-01 1.353993e-02
2.157862e+00 2.538661e-01 8.058849e-01 1.391159e-01 8.178042e-01 4.179158e-01 1.435951e-02
2.221328e+00 2.538661e-01 7.702566e-01 1.520977e-01 7.851299e-01 3.994397e-01 1.517287e-02
2.284795e+00 2.538661e-01 7.315268e-01 1.644670e-01 7.497872e-01 3.793552e-01 1.597352e-02
2.348261e+00 2.538661e-01 6.898514e-01 1.761740e-01 7.119917e-01 3.577431e-01 1.675477e-02
2.411728e+00 2.538661e-01 6.453982e-01 1.871717e-01 6.719911e-01 3.346906e-01 1.750979e-02
2.475194e+00 2.538661e-01 5.983462e-01 1.974157e-01 6.300723e-01 3.102904e-01 1.823174e-02
2.538661e+00 2.538661e-01 5.488849e-01 2.068647e-01 5.865728e-01 2.846407e-01 1.891386e-02
2.602127e+00 2.538661e-01 4.972134e-01 2.154808e-01 5.418977e-01 2.578449e-01 1.954956e-02
2.665594e+00 2.538661e-01 4.435398e-01 2.232292e-01 4.965469e-01 2.300109e-01 2.013254e-02
2.729060e+00 2.538661e-01 3.880802e-01 2.300788e-01 4.511568e-01 2.012506e-01 2.065689e-02
2.792527e+00 2.538661e-01 3.310580e-01 2.360019e-01 4.065664e-01 1.716800e-01 2.111720e-02
2.855993e+00 2.538661e-01 2.727027e-01 2.409747e-01 3.639170e-01 1.414181e-01 2.150861e-02
2.919460e+00 2.538661e-01 2.132493e-01 2.449772e-01 3.247909e-01 1.105868e-01 2.182695e-02
2.982926e+00 2.538661e-01 1.529372e-01 2.479933e-01 2.913597e-01 7.931020e-02 2.206880e-02
3.046393e+00 2.538661e-01 9.200937e-02 2.500108e-01 2.664040e-01 4.771422e-02 2.223152e-02
3.109859e+00 2.538661e-01 3.071101e-02 2.510215e-01 2.528932e-01 1.592612e-02 2.231333e-02
3.173326e+00 2.538661e-01 -3.071101e-02 2.510215e-01 2.528932e-01 -1.592612e-02 2.231333e-02
3.236792e+00 2.538661e-01 -9.200937e-02 2.500108e-01 2.664040e-01 -4.771422e-02 2.223152e-02
3.300259e+00 2.538661e-01 -1.529372e-01 2.479933e-01 2.913597e-01 -7.931020e-02 2.206880e-02
3.363725e+00 2.538661e-01 -2.132493e-01 2.449772e-01 3.247909e-01 -1.105868e-01 2.182695e-02
3.427192e+00 2.538661e-01 -2.727027e-01 2.409747e-01 3.639170e-01 -1.414181e-01 2.150861e-02
3.490659e+00 2.538661e-01 -3.310580e-01 2.360019e-01 4.065664e-01 -1.716800e-01 2.111720e-02
3.554125e+00 2.538661e-01 -3.880802e-01 2.300788e-01 4.511568e-01 -2.012506e-01 2.065689e-02
3.617592e+00 2.538661e-01 -4.435398e-01 2.232292e-01 4.965469e-01 -2.300109e-01 2.013254e-02
3.681058e+00 2.538661e-01 -4.972134e-01 2.154808e-01 5.418977e-01 -2.578449e-01 1.954956e-02
3.744525e+00 2.538661e-01 -5.488849e-01 2.068647e-01 5.865728e-01 -2.846407e-01 1.891386e-02
3.807991e+00 2.538661e-01 -5.983462e-01 1.974157e-01 6.300723e-01 -3.102904e-01 1.823174e-02
3.871458e+00 2.538661e-01 -6.453982e-01 1.871717e-01 6.719911e-01 -3.346906e-01 1.750979e-02
3.934924e+00 2.538661e-01 -6.898514e-01 1.761740e-01 7.119917e-01 -3.577431e-01 1.675477e-02
3.998391e+00 2.538661e-01 -7.315268e-01 1.644670e-01 7.497872e-01 -3.793552e-01 1.597352e-02
4.061857e+00 2.538661e-01 -7.702566e-01 1.520977e-01 7.851299e-01 -3.994397e-01 1.517287e-02
4.125324e+00 2.538661e-01 -8.058849e-01 1.391159e-01 8.178042e-01 -4.179158e-01 1.435951e-02
4.188790e+00 2.538661e-01 -8.382682e-01 1.255740e-01 8.476216e-01 -4.347091e-01 1.353993e-02
4.252257e+00 2.538661e-01 -8.672760e-01 1.115264e-01 8.744174e-01 -4.497520e-01 1.272032e-02
4.315723e+00 2.538661e-01 -8.927916e-01 9.702980e-02 8.980488e-01 -4.629839e-01 1.190651e-02
4.379190e+00 2.538661e-01 -9.147123e-01 8.214246e-02 9.183932e-01 -4.743515e-01 1.110390e-02
4.442656e+00 2.538661e-01 -9.329498e-01 6.692436e-02 9.353471e-01 -4.838091e-01 1.031743e-02
4.506123e+00 2.538661e-01 -9.474306e-01 5.143678e-02 9.488258e-01 -4.913185e-01 9.551510e-03
4.569589e+00 2.538661e-01 -9.580964e-01 3.574209e-02 9.587628e-01 -4.968496e-01 8.810033e-03
4.633056e+00 2.538661e-01 -9.649043e-01 1.990347e-02 9.651095e-01 -5.003801e-01 8.096323e-03
4.696522e+00 2.538661e-01 -9.678269e-01 3.984705e-03 9.678351e-01 -5.018957e-01 7.413152e-03
4.759989e+00 2.538661e-01 -9.668523e-01 -1.195010e-02 9.669262e-01 -5.013903e-01 6.762742e-03
4.823455e+00 2.538661e-01 -9.619847e-01 -2.783679e-02 9.623873e-01 -4.988660e-01 6.146777e-03
4.886922e+00 2.538661e-01 -9.532434e-01 -4.361139e-02 9.542405e-01 -4.943330e-01 5.566432e-03
4.950388e+00 2.538661e-01 -9.406637e-01 -5.921038e-02 9.425254e-01 -4.878094e-01 5.022399e-03
5.013855e+00 2.538661e-01 -9.242964e-01 -7.457095e-02 9.272996e-01 -4.793216e-01 4.514922e-03
5.077321e+00 2.538661e-01 -9.042072e-01 -8.963126e-02 9.086388e-01 -4.689038e-01 4.043842e-03
5.140788e+00 2.538661e-01 -8.804771e-01 -1.043306e-01 8.866368e-01 -4.565978e-01 3.608634e-03
5.204254e+00 2.538661e-01 -8.532016e-01 -1.186099e-01 8.614066e-01 -4.424533e-01 3.208457e-03
5.267721e+00 2.538661e-01 -8.224906e-01 -1.324116e-01 8.330808e-01 -4.265272e-01 2.842199e-03
5.331188e+00 2.538661e-01 -7.884677e-01 -1.456801e-01 8.018130e-01 -4.088836e-01 2.508520e-03
